FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH*,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID
,166489_44k.wav,0,800.263,0.469,1034,3045,7063,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.384625,non focal,0.384625,CLRA kek,0.384625,1,BLRA
,166489_44k.wav,0,987.325,0.581,517,3023,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.386179,CLRA kek,0.386179,non focal,0.386179,1,BLRA
,166489_44k.wav,1,562.678,0.586,517,2700,5254,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.387207,CLRA kek,0.387207,VIRA call,0.387207,1,BLRA
,166489_44k.wav,1,207.85,0.591,517,2896,8527,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.387378,CLRA kek,0.387378,non focal,0.387378,1,BLRA
,166489_44k.wav,0,181.446,0.453,603,2849,7063,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.388371,non focal,0.388371,CLRA kek,0.388371,1,BLRA
,166489_44k.wav,1,277.396,0.416,603,3043,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.388496,non focal,0.388496,CLRA kek,0.388496,1,BLRA
,166489_44k.wav,1,158.42,0.426,517,2769,6632,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.38857,non focal,0.38857,CLRA kek,0.38857,1,BLRA
,166489_44k.wav,0,187.936,0.448,603,2775,5599,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.389616,non focal,0.389616,CLRA kek,0.389616,1,BLRA
,166489_44k.wav,1,956.146,0.4,603,2767,7752,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.390844,non focal,0.390844,VIRA grunt,0.390844,1,BLRA
,166489_44k.wav,1,882.508,0.602,345,2600,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.391479,non focal,0.391479,CLRA kek,0.391479,1,BLRA
,166489_44k.wav,0,763.233,0.426,1120,3105,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.392315,non focal,0.392315,CLRA kek,0.392315,1,BLRA
,166489_44k.wav,1,52.59,0.448,603,2525,5599,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.392691,VIRA call,0.392691,non focal,0.392691,1,BLRA
,166489_44k.wav,1,300.608,0.432,1120,3047,6632,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.392729,non focal,0.392729,CLRA kek,0.392729,1,BLRA
,166489_44k.wav,1,459.348,0.618,517,2833,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.39288,CLRA kek,0.39288,non focal,0.39288,1,BLRA
,166489_44k.wav,0,932.662,0.629,345,2570,5168,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.393359,CLRA kek,0.393359,VIRA call,0.393359,1,BLRA
,166489_44k.wav,0,340.265,0.458,345,2444,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.394019,non focal,0.394019,CLRA kek,0.394019,1,BLRA
,166489_44k.wav,1,746.309,0.437,345,2442,8010,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.394688,CLRA kek,0.394688,non focal,0.394688,1,BLRA
,166489_44k.wav,1,1027.078,3.725,258,610,6460,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.394899,non focal,0.394899,LEBI,0.394899,1,BLRA
,166489_44k.wav,0,775.388,0.416,1120,3089,6804,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.395479,non focal,0.395479,VIRA grunt,0.395479,1,BLRA
,166489_44k.wav,0,845.067,0.437,947,3097,7063,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.395806,CLRA kek,0.395806,BLRA,0.522232,1,BLRA
,166489_44k.wav,1,978.08,0.597,517,2795,9991,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.396021,CLRA kek,0.396021,non focal,0.396021,1,BLRA
,166489_44k.wav,0,275.51,0.458,431,2597,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.396727,non focal,0.396727,CLRA kek,0.396727,1,BLRA
,166489_44k.wav,1,656.204,0.586,517,2785,7063,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.397066,VIRA call,0.397066,CLRA kek,0.397066,1,BLRA
,166489_44k.wav,0,346.047,0.453,258,2440,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.398407,CLRA kek,0.398407,CLRA grunt,0.398407,1,BLRA
,166489_44k.wav,0,527.524,0.586,431,2959,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.39897,CLRA kek,0.39897,non focal,0.39897,1,BLRA
,166489_44k.wav,1,495.701,0.607,517,2617,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.399075,CLRA kek,0.399075,VIRA call,0.399075,1,BLRA
,166489_44k.wav,0,760.798,0.426,1034,3085,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.399641,non focal,0.399641,CLRA kek,0.399641,1,BLRA
,166489_44k.wav,0,993.443,0.586,517,3045,6804,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.399804,CLRA kek,0.399804,BLRA,0.712133,1,BLRA
,166489_44k.wav,1,225.094,0.597,517,2871,5943,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.399853,non focal,0.399853,CLRA kek,0.399853,1,BLRA
,166489_44k.wav,0,198.098,0.442,517,2901,8269,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.400234,non focal,0.400234,CLRA kek,0.400234,1,BLRA
,166489_44k.wav,1,763.233,0.442,345,2451,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.400303,non focal,0.400303,VIRA call,0.400303,1,BLRA
,166489_44k.wav,1,855.251,0.597,517,2735,6632,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.400552,CLRA kek,0.400552,non focal,0.400552,1,BLRA
,166489_44k.wav,1,921.301,0.607,517,2782,5857,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.400725,CLRA kek,0.400725,non focal,0.400725,1,BLRA
,166489_44k.wav,0,68.816,0.426,689,2916,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.400965,non focal,0.400965,CLRA kek,0.400965,1,BLRA
,166489_44k.wav,0,102.18,0.373,947,3105,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.401282,CLRA kek,0.401282,BLRA,0.439217,1,BLRA
,166489_44k.wav,0,350.054,0.464,431,2576,4910,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.401694,non focal,0.401694,CLRA kek,0.401694,1,BLRA
,166489_44k.wav,1,491.464,0.618,517,2618,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.401857,CLRA kek,0.401857,non focal,0.401857,1,BLRA
,166489_44k.wav,0,921.301,0.607,517,2800,8010,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.402368,CLRA kek,0.402368,non focal,0.402368,1,BLRA
,166489_44k.wav,1,991.295,0.591,517,2795,6804,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.402388,CLRA kek,0.402388,non focal,0.402388,1,BLRA
,166489_44k.wav,0,594.838,0.437,1034,3109,6718,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.402716,non focal,0.402716,CLRA kek,0.402716,1,BLRA
,166489_44k.wav,0,457.301,0.597,603,2897,8096,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.402979,CLRA kek,0.402979,non focal,0.402979,1,BLRA
,166489_44k.wav,0,156.571,0.432,517,2868,6804,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.403151,non focal,0.403151,CLRA kek,0.403151,1,BLRA
,166489_44k.wav,1,569.776,0.453,517,2656,6891,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.403307,non focal,0.403307,CLRA grunt,0.403307,1,BLRA
,166489_44k.wav,1,118.044,0.458,517,2526,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.403759,non focal,0.403759,CLRA kek,0.403759,1,BLRA
,166489_44k.wav,0,81.653,0.453,603,2868,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.404602,non focal,0.404602,CLRA kek,0.404602,1,BLRA
,166489_44k.wav,1,505.65,0.623,431,2571,6632,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.404852,CLRA kek,0.404852,CLRA grunt,0.404852,1,BLRA
,166489_44k.wav,1,869.484,0.602,517,2607,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.404902,non focal,0.404902,CLRA kek,0.404902,1,BLRA
,166489_44k.wav,1,493.553,0.623,517,2600,5857,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.405105,CLRA kek,0.405105,VIRA call,0.405105,1,BLRA
,166489_44k.wav,0,917.598,0.602,517,2871,8699,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.405506,CLRA kek,0.405506,non focal,0.405506,1,BLRA
,166489_44k.wav,0,959.786,0.474,345,2405,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.405564,VIRA call,0.405564,CLRA kek,0.405564,1,BLRA
,166489_44k.wav,0,252.18,0.464,431,2561,5426,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.405707,CLRA kek,0.405707,non focal,0.405707,1,BLRA
,166489_44k.wav,1,546.617,0.591,517,2581,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.405869,CLRA kek,0.405869,VIRA call,0.405869,1,BLRA
,166489_44k.wav,1,56.672,0.448,603,2536,5599,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.407528,non focal,0.407528,VIRA call,0.407528,1,BLRA
,166489_44k.wav,0,867.779,0.57,775,3109,7149,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.408617,non focal,0.408617,VIRA grunt,0.408617,1,BLRA
,166489_44k.wav,1,582.166,0.437,517,2962,5254,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.408679,non focal,0.408679,CLRA kek,0.408679,1,BLRA
,166489_44k.wav,1,951.984,0.41,603,3086,7063,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.408819,non focal,0.408819,VIRA grunt,0.408819,1,BLRA
,166489_44k.wav,1,86.14,0.453,603,2504,5426,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.408917,non focal,0.408917,VIRA call,0.408917,1,BLRA
,166489_44k.wav,1,972.98,0.448,517,2643,8699,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.409467,VIRA call,0.409467,CLRA kek,0.409467,1,BLRA
,166489_44k.wav,0,47.256,0.437,603,2870,7235,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.409667,non focal,0.409667,CLRA kek,0.409667,1,BLRA
,166489_44k.wav,0,359.902,0.453,517,2587,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.409677,non focal,0.409677,CLRA kek,0.409677,1,BLRA
,166489_44k.wav,1,953.642,0.549,689,3071,7149,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.410224,non focal,0.410224,VIRA grunt,0.410224,1,BLRA
,166489_44k.wav,1,993.443,0.607,431,2740,5943,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.410666,CLRA kek,0.410666,non focal,0.410666,1,BLRA
,166489_44k.wav,0,940.98,0.607,517,2893,7149,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.412111,non focal,0.412111,CLRA kek,0.412111,1,BLRA
,166489_44k.wav,1,603.721,0.442,517,2536,5082,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.412144,non focal,0.412144,CLRA grunt,0.412144,1,BLRA
,166489_44k.wav,0,784.825,0.442,1034,3097,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.412274,non focal,0.412274,CLRA kek,0.412274,1,BLRA
,166489_44k.wav,1,304.157,0.416,517,2991,6718,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.41233,CLRA kek,0.41233,BLRA,0.503381,1,BLRA
,166489_44k.wav,1,644.118,0.597,517,2803,9216,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.412578,CLRA kek,0.412578,non focal,0.412578,1,BLRA
,166489_44k.wav,0,178.312,0.416,603,3007,6804,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.412692,CLRA kek,0.412692,BLRA,0.691933,1,BLRA
,166489_44k.wav,0,738.284,0.432,517,2932,6804,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.413744,non focal,0.413744,CLRA kek,0.413744,1,BLRA
,166489_44k.wav,1,28.658,0.432,517,2553,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.414488,non focal,0.414488,CLRA kek,0.414488,1,BLRA
,166489_44k.wav,1,428.292,0.501,517,2610,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.414692,non focal,0.414692,CLRA kek,0.414692,1,BLRA
,166489_44k.wav,1,945.366,0.442,431,2905,7149,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.414825,non focal,0.414825,VIRA grunt,0.414825,1,BLRA
,166489_44k.wav,1,849.528,0.591,517,2774,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.415229,non focal,0.415229,CLRA kek,0.415229,1,BLRA
,166489_44k.wav,0,62.464,0.416,603,2909,7494,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.415521,non focal,0.415521,CLRA kek,0.415521,1,BLRA
,166489_44k.wav,0,871.173,0.57,1120,3109,7063,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.415729,non focal,0.415729,VIRA grunt,0.415729,1,BLRA
,166489_44k.wav,0,163.205,0.405,1034,3097,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.415877,non focal,0.415877,CLRA kek,0.415877,1,BLRA
,166489_44k.wav,1,66.786,0.453,603,2531,5426,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.415944,non focal,0.415944,CLRA kek,0.415944,1,BLRA
,166489_44k.wav,1,930.739,0.565,517,3098,5857,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.416116,non focal,0.416116,VIRA grunt,0.416116,1,BLRA
,166489_44k.wav,0,759.103,0.432,689,3042,5599,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.417523,non focal,0.417523,CLRA kek,0.417523,1,BLRA
,166489_44k.wav,1,873.417,0.602,345,2585,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.417739,CLRA kek,0.417739,non focal,0.417739,1,BLRA
,166489_44k.wav,0,808.709,0.464,947,3097,6202,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.417842,non focal,0.417842,CLRA kek,0.417842,1,BLRA
,166489_44k.wav,1,447.646,0.613,431,2634,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.418172,CLRA kek,0.418172,non focal,0.418172,1,BLRA
,166489_44k.wav,1,424.561,0.469,517,2617,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.418244,non focal,0.418244,CLRA kek,0.418244,1,BLRA
,166489_44k.wav,1,264.777,0.432,603,3052,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.418428,CLRA kek,0.418428,BLRA,0.607829,1,BLRA
,166489_44k.wav,1,25.621,0.421,517,2584,6718,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.419973,CLRA kek,0.419973,non focal,0.419973,1,BLRA
,166489_44k.wav,1,76.41,0.458,603,2486,5254,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.420102,non focal,0.420102,CLRA kek,0.420102,1,BLRA
,166489_44k.wav,0,343.931,0.474,517,2596,5340,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.420119,CLRA grunt,0.420119,non focal,0.420119,1,BLRA
,166489_44k.wav,0,409.257,0.437,1034,3083,6718,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.42195,non focal,0.42195,CLRA kek,0.42195,1,BLRA
,166489_44k.wav,1,253.944,0.416,1034,3105,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.422393,non focal,0.422393,CLRA kek,0.422393,1,BLRA
,166489_44k.wav,1,283.156,0.405,517,3085,8613,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.422513,non focal,0.422513,CLRA kek,0.422513,1,BLRA
,166489_44k.wav,1,215.081,0.597,431,2857,6546,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.422513,CLRA kek,0.422513,non focal,0.422513,1,BLRA
,166489_44k.wav,1,625.057,0.453,517,2529,5254,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.422599,non focal,0.422599,CLRA kek,0.422599,1,BLRA
,166489_44k.wav,0,857.036,0.586,1034,3104,6891,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.422655,non focal,0.422655,VIRA grunt,0.422655,1,BLRA
,166489_44k.wav,0,273.351,0.453,431,2707,6632,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.423032,non focal,0.423032,CLRA kek,0.423032,1,BLRA
,166489_44k.wav,0,862.743,0.549,1034,3119,7063,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.423153,non focal,0.423153,VIRA grunt,0.423153,1,BLRA
,166489_44k.wav,0,200.789,0.48,517,2972,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.423187,non focal,0.423187,CLRA kek,0.423187,1,BLRA
,166489_44k.wav,0,205.702,0.57,603,3090,9991,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.42358,CLRA kek,0.42358,BLRA,0.700973,1,BLRA
,166489_44k.wav,0,884.863,0.586,603,3093,6718,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.423911,non focal,0.423911,CLRA kek,0.423911,1,BLRA
,166489_44k.wav,0,834.532,0.437,689,3134,7407,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.424634,non focal,0.424634,CLRA kek,0.424634,1,BLRA
,166489_44k.wav,1,652.549,0.469,517,2590,7407,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.424957,non focal,0.424957,CLRA kek,0.424957,1,BLRA
,166489_44k.wav,1,227.188,0.597,517,2875,6632,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.42542,non focal,0.42542,CLRA kek,0.42542,1,BLRA
,166489_44k.wav,1,853.338,0.591,517,2818,8269,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.426774,non focal,0.426774,CLRA kek,0.426774,1,BLRA
,166489_44k.wav,0,74.598,0.448,603,2842,5943,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.42682,non focal,0.42682,CLRA kek,0.42682,1,BLRA
,166489_44k.wav,1,271.646,0.432,517,3015,5426,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.427171,non focal,0.427171,CLRA kek,0.427171,1,BLRA
,166489_44k.wav,1,620.581,0.458,517,2498,5168,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.427557,CLRA grunt,0.427557,VIRA call,0.427557,1,BLRA
,166489_44k.wav,0,820.997,0.565,947,3141,7063,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.427911,non focal,0.427911,VIRA grunt,0.427911,1,BLRA
,166489_44k.wav,0,840.192,0.442,1034,3105,9991,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.428141,CLRA kek,0.428141,BLRA,0.687473,1,BLRA
,166489_44k.wav,0,184.771,0.442,603,2897,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.428622,non focal,0.428622,CLRA kek,0.428622,1,BLRA
,166489_44k.wav,1,275.51,0.421,1034,3085,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.428746,non focal,0.428746,CLRA kek,0.428746,1,BLRA
,166489_44k.wav,0,386.215,0.485,517,2544,5599,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.429288,non focal,0.429288,CLRA kek,0.429288,1,BLRA
,166489_44k.wav,0,951.984,0.464,345,2431,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.429356,CLRA kek,0.429356,non focal,0.429356,1,BLRA
,166489_44k.wav,0,45.119,0.405,517,2898,7407,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.42947,non focal,0.42947,CLRA kek,0.42947,1,BLRA
,166489_44k.wav,1,79.937,0.458,603,2461,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.429516,non focal,0.429516,CLRA kek,0.429516,1,BLRA
,166489_44k.wav,0,742.35,0.432,1120,3023,6804,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.430013,non focal,0.430013,CLRA kek,0.430013,1,BLRA
,166489_44k.wav,0,132.309,0.437,1034,3082,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.430966,non focal,0.430966,CLRA kek,0.430966,1,BLRA
,166489_44k.wav,1,515.966,0.464,517,2501,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.431084,CLRA kek,0.431084,non focal,0.431084,1,BLRA
,166489_44k.wav,1,959.786,0.453,603,2646,6804,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.431246,non focal,0.431246,VIRA grunt,0.431246,1,BLRA
,166489_44k.wav,1,862.743,0.597,517,2686,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.431254,CLRA kek,0.431254,CLRA grunt,0.431254,1,BLRA
,166489_44k.wav,1,808.714,0.496,345,2510,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.431374,non focal,0.431374,CLRA grunt,0.431374,1,BLRA
,166489_44k.wav,1,880.557,0.618,517,2752,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.432004,CLRA kek,0.432004,non focal,0.432004,1,BLRA
,166489_44k.wav,1,455.229,0.591,603,2859,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.432331,CLRA kek,0.432331,CLRA grunt,0.432331,1,BLRA
,166489_44k.wav,1,49.382,0.448,431,2467,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.432453,non focal,0.432453,CLRA kek,0.432453,1,BLRA
,166489_44k.wav,1,786.52,0.474,517,2420,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.432975,non focal,0.432975,CLRA kek,0.432975,1,BLRA
,166489_44k.wav,0,336.007,0.448,345,2473,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.432999,CLRA kek,0.432999,non focal,0.432999,1,BLRA
,166489_44k.wav,0,599.063,0.453,517,2968,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.433255,non focal,0.433255,CLRA kek,0.433255,1,BLRA
,166489_44k.wav,0,953.642,0.607,345,2580,7149,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.433424,CLRA kek,0.433424,non focal,0.433424,1,BLRA
,166489_44k.wav,0,533.706,0.613,517,2859,7924,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.433476,CLRA kek,0.433476,non focal,0.433476,1,BLRA
,166489_44k.wav,0,567.474,0.474,517,3022,5513,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.43369,CLRA kek,0.43369,non focal,0.43369,1,BLRA
,166489_44k.wav,1,521.066,0.581,517,2728,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.433764,CLRA kek,0.433764,non focal,0.433764,1,BLRA
,166489_44k.wav,1,5.084,0.442,345,2431,5426,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.43378,non focal,0.43378,CLRA kek,0.43378,1,BLRA
,166489_44k.wav,0,257.493,0.469,517,2628,8441,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.43387,non focal,0.43387,CLRA kek,0.43387,1,BLRA
,166489_44k.wav,1,793.421,0.464,517,2378,5168,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.434342,non focal,0.434342,CLRA kek,0.434342,1,BLRA
,166489_44k.wav,1,571.183,0.586,517,2802,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.434382,non focal,0.434382,CLRA kek,0.434382,1,BLRA
,166489_44k.wav,1,638.188,0.607,517,2589,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.435535,CLRA kek,0.435535,VIRA call,0.435535,1,BLRA
,166489_44k.wav,1,401.541,0.453,517,2634,5771,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.43563,non focal,0.43563,CLRA kek,0.43563,1,BLRA
,166489_44k.wav,0,388.826,0.448,431,2609,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.436241,non focal,0.436241,CLRA grunt,0.436241,1,BLRA
,166489_44k.wav,1,823.012,0.496,345,2736,8613,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.436882,non focal,0.436882,CLRA kek,0.436882,1,BLRA
,166489_44k.wav,1,788.614,0.469,517,2514,5426,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.437441,non focal,0.437441,CLRA kek,0.437441,1,BLRA
,166489_44k.wav,1,514,0.474,517,2565,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.438053,CLRA grunt,0.438053,non focal,0.438053,1,BLRA
,166489_44k.wav,0,893.192,0.453,603,3028,6977,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.438065,non focal,0.438065,CLRA kek,0.438065,1,BLRA
,166489_44k.wav,1,213.109,0.591,517,2898,8527,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.438124,CLRA kek,0.438124,non focal,0.438124,1,BLRA
,166489_44k.wav,1,439.69,0.586,517,2828,5685,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.438277,CLRA kek,0.438277,non focal,0.438277,1,BLRA
,166489_44k.wav,0,875.26,0.586,1034,3131,7149,1/1/1970,00:00.0,0,12/31/1969,00:00.0,12,BLRA,0.438426,non focal,0.438426,CLRA kek,0.438426,1,BLRA
